city,state,latitude,longitude,YearMonth,Monthly_Avg_Temp
San Antonio,Texas,29.4241219,-98.49362819999999,2016-03-01,65.45161290322581
San Antonio,Texas,29.4241219,-98.49362819999999,2016-04-01,69.84666666666666
San Antonio,Texas,29.4241219,-98.49362819999999,2016-05-01,74.14516129032258
San Antonio,Texas,29.4241219,-98.49362819999999,2016-06-01,80.56333333333333
San Antonio,Texas,29.4241219,-98.49362819999999,2016-07-01,85.78387096774195
San Antonio,Texas,29.4241219,-98.49362819999999,2016-08-01,81.58387096774193
San Antonio,Texas,29.4241219,-98.49362819999999,2016-09-01,79.85666666666665
San Antonio,Texas,29.4241219,-98.49362819999999,2016-10-01,74.20645161290322
San Antonio,Texas,29.4241219,-98.49362819999999,2016-11-01,65.67666666666666
San Antonio,Texas,29.4241219,-98.49362819999999,2016-12-01,55.20967741935484
San Antonio,Texas,29.4241219,-98.49362819999999,2017-01-01,56.306451612903224
San Antonio,Texas,29.4241219,-98.49362819999999,2017-02-01,63.035714285714285
San Antonio,Texas,29.4241219,-98.49362819999999,2017-03-01,66.50645161290322
San Antonio,Texas,29.4241219,-98.49362819999999,2017-04-01,70.85
San Antonio,Texas,29.4241219,-98.49362819999999,2017-05-01,75.13548387096773
San Antonio,Texas,29.4241219,-98.49362819999999,2017-06-01,81.14666666666668
San Antonio,Texas,29.4241219,-98.49362819999999,2017-07-01,86.3483870967742
San Antonio,Texas,29.4241219,-98.49362819999999,2017-08-01,84.33225806451614
San Antonio,Texas,29.4241219,-98.49362819999999,2017-09-01,78.99
San Antonio,Texas,29.4241219,-98.49362819999999,2017-10-01,71.14516129032258
San Antonio,Texas,29.4241219,-98.49362819999999,2017-11-01,66.03666666666666
San Antonio,Texas,29.4241219,-98.49362819999999,2017-12-01,53.696774193548386
San Antonio,Texas,29.4241219,-98.49362819999999,2018-01-01,49.05806451612903
San Antonio,Texas,29.4241219,-98.49362819999999,2018-02-01,58.396428571428565
San Antonio,Texas,29.4241219,-98.49362819999999,2018-03-01,66.44193548387096
San Antonio,Texas,29.4241219,-98.49362819999999,2018-04-01,68.59333333333333
San Antonio,Texas,29.4241219,-98.49362819999999,2018-05-01,79.64838709677419
San Antonio,Texas,29.4241219,-98.49362819999999,2018-06-01,84.29666666666667
San Antonio,Texas,29.4241219,-98.49362819999999,2018-07-01,85.19354838709677
San Antonio,Texas,29.4241219,-98.49362819999999,2018-08-01,85.59032258064516
San Antonio,Texas,29.4241219,-98.49362819999999,2018-09-01,77.17
San Antonio,Texas,29.4241219,-98.49362819999999,2018-10-01,68.84193548387097
San Antonio,Texas,29.4241219,-98.49362819999999,2018-11-01,56.39666666666667
San Antonio,Texas,29.4241219,-98.49362819999999,2018-12-01,53.49354838709677
San Antonio,Texas,29.4241219,-98.49362819999999,2019-01-01,52.016129032258064
San Antonio,Texas,29.4241219,-98.49362819999999,2019-02-01,57.34285714285714
San Antonio,Texas,29.4241219,-98.49362819999999,2019-03-01,61.516129032258064
San Antonio,Texas,29.4241219,-98.49362819999999,2019-04-01,68.84666666666666
San Antonio,Texas,29.4241219,-98.49362819999999,2019-05-01,75.5741935483871
San Antonio,Texas,29.4241219,-98.49362819999999,2019-06-01,82.3
San Antonio,Texas,29.4241219,-98.49362819999999,2019-07-01,84.85161290322581
San Antonio,Texas,29.4241219,-98.49362819999999,2019-08-01,88.04193548387097
San Antonio,Texas,29.4241219,-98.49362819999999,2019-09-01,84.99333333333334
San Antonio,Texas,29.4241219,-98.49362819999999,2019-10-01,72.09677419354838
San Antonio,Texas,29.4241219,-98.49362819999999,2019-11-01,58.80333333333333
San Antonio,Texas,29.4241219,-98.49362819999999,2019-12-01,56.400000000000006
San Antonio,Texas,29.4241219,-98.49362819999999,2020-01-01,58.04838709677419
San Antonio,Texas,29.4241219,-98.49362819999999,2020-02-01,55.37241379310345
San Antonio,Texas,29.4241219,-98.49362819999999,2020-03-01,68.81935483870969
San Antonio,Texas,29.4241219,-98.49362819999999,2020-04-01,69.7
San Antonio,Texas,29.4241219,-98.49362819999999,2020-05-01,77.69999999999999
San Antonio,Texas,29.4241219,-98.49362819999999,2020-06-01,81.77
San Antonio,Texas,29.4241219,-98.49362819999999,2020-07-01,86.96774193548387
San Antonio,Texas,29.4241219,-98.49362819999999,2020-08-01,87.42258064516129
San Antonio,Texas,29.4241219,-98.49362819999999,2020-09-01,77.7
San Antonio,Texas,29.4241219,-98.49362819999999,2020-10-01,72.39354838709677
San Antonio,Texas,29.4241219,-98.49362819999999,2020-11-01,65.97333333333333
San Antonio,Texas,29.4241219,-98.49362819999999,2020-12-01,54.667741935483875
San Antonio,Texas,29.4241219,-98.49362819999999,2021-01-01,53.461290322580645
San Antonio,Texas,29.4241219,-98.49362819999999,2021-02-01,49.910714285714285
San Antonio,Texas,29.4241219,-98.49362819999999,2021-03-01,64.89677419354838
San Antonio,Texas,29.4241219,-98.49362819999999,2021-04-01,69.94666666666667
San Antonio,Texas,29.4241219,-98.49362819999999,2021-05-01,74.06129032258065
San Antonio,Texas,29.4241219,-98.49362819999999,2021-06-01,81.43
San Antonio,Texas,29.4241219,-98.49362819999999,2021-07-01,80.8483870967742
San Antonio,Texas,29.4241219,-98.49362819999999,2021-08-01,83.4
San Antonio,Texas,29.4241219,-98.49362819999999,2021-09-01,81.89666666666668
San Antonio,Texas,29.4241219,-98.49362819999999,2021-10-01,73.76451612903226
San Antonio,Texas,29.4241219,-98.49362819999999,2021-11-01,61.97666666666667
San Antonio,Texas,29.4241219,-98.49362819999999,2021-12-01,64.24193548387096
San Antonio,Texas,29.4241219,-98.49362819999999,2022-01-01,51.4741935483871
San Antonio,Texas,29.4241219,-98.49362819999999,2022-02-01,50.65714285714286
San Antonio,Texas,29.4241219,-98.49362819999999,2022-03-01,62.99354838709677
San Antonio,Texas,29.4241219,-98.49362819999999,2022-04-01,73.96666666666667
San Antonio,Texas,29.4241219,-98.49362819999999,2022-05-01,81.12258064516129
San Antonio,Texas,29.4241219,-98.49362819999999,2022-06-01,86.00666666666666
San Antonio,Texas,29.4241219,-98.49362819999999,2022-07-01,87.83225806451614
San Antonio,Texas,29.4241219,-98.49362819999999,2022-08-01,84.14193548387097
San Antonio,Texas,29.4241219,-98.49362819999999,2022-09-01,81.53333333333333
San Antonio,Texas,29.4241219,-98.49362819999999,2022-10-01,72.66774193548386
San Antonio,Texas,29.4241219,-98.49362819999999,2022-11-01,59.580000000000005
San Antonio,Texas,29.4241219,-98.49362819999999,2022-12-01,54.97096774193548
San Antonio,Texas,29.4241219,-98.49362819999999,2023-01-01,58.141935483870974
San Antonio,Texas,29.4241219,-98.49362819999999,2023-02-01,57.574999999999996
San Antonio,Texas,29.4241219,-98.49362819999999,2023-03-01,67.20645161290322
San Antonio,Texas,29.4241219,-98.49362819999999,2023-04-01,68.61333333333333
San Antonio,Texas,29.4241219,-98.49362819999999,2023-05-01,75.05483870967741
San Antonio,Texas,29.4241219,-98.49362819999999,2023-06-01,85.81666666666666
San Antonio,Texas,29.4241219,-98.49362819999999,2023-07-01,88.78064516129032
San Antonio,Texas,29.4241219,-98.49362819999999,2023-08-01,90.36451612903227
San Antonio,Texas,29.4241219,-98.49362819999999,2023-09-01,85.78999999999999
San Antonio,Texas,29.4241219,-98.49362819999999,2023-10-01,72.25806451612904
San Antonio,Texas,29.4241219,-98.49362819999999,2023-11-01,59.906666666666666
San Antonio,Texas,29.4241219,-98.49362819999999,2023-12-01,56.858064516129026
San Antonio,Texas,29.4241219,-98.49362819999999,2024-01-01,49.42580645161291
San Antonio,Texas,29.4241219,-98.49362819999999,2024-02-01,60.220689655172414
San Antonio,Texas,29.4241219,-98.49362819999999,2024-03-01,65.31935483870969
San Antonio,Texas,29.4241219,-98.49362819999999,2024-04-01,71.98333333333333
San Antonio,Texas,29.4241219,-98.49362819999999,2024-05-01,79.02258064516128
San Antonio,Texas,29.4241219,-98.49362819999999,2024-06-01,83.94
San Antonio,Texas,29.4241219,-98.49362819999999,2024-07-01,83.2258064516129
San Antonio,Texas,29.4241219,-98.49362819999999,2024-08-01,87.42903225806452
San Antonio,Texas,29.4241219,-98.49362819999999,2024-09-01,81.96333333333334
San Antonio,Texas,29.4241219,-98.49362819999999,2024-10-01,78.47741935483872
San Antonio,Texas,29.4241219,-98.49362819999999,2024-11-01,67.11999999999999
San Antonio,Texas,29.4241219,-98.49362819999999,2024-12-01,60.55483870967742
San Antonio,Texas,29.4241219,-98.49362819999999,2025-01-01,49.65483870967742
San Antonio,Texas,29.4241219,-98.49362819999999,2025-02-01,56.75
San Antonio,Texas,29.4241219,-98.49362819999999,2025-03-01,69.14838709677419
San Antonio,Texas,29.4241219,-98.49362819999999,2025-04-01,73.63333333333334
San Antonio,Texas,29.4241219,-98.49362819999999,2025-05-01,78.92903225806452
San Antonio,Texas,29.4241219,-98.49362819999999,2025-06-01,83.0
San Antonio,Texas,29.4241219,-98.49362819999999,2025-07-01,82.48064516129033
San Antonio,Texas,29.4241219,-98.49362819999999,2025-08-01,86.59677419354838
San Antonio,Texas,29.4241219,-98.49362819999999,2025-09-01,82.22
San Antonio,Texas,29.4241219,-98.49362819999999,2025-10-01,77.25483870967743
San Antonio,Texas,29.4241219,-98.49362819999999,2025-11-01,67.15
San Antonio,Texas,29.4241219,-98.49362819999999,2025-12-01,58.458064516129035
San Antonio,Texas,29.4241219,-98.49362819999999,2026-01-01,53.97096774193548
San Antonio,Texas,29.4241219,-98.49362819999999,2026-02-01,62.68571428571429
San Antonio,Texas,29.4241219,-98.49362819999999,2026-03-01,69.30645161290323
San Diego,California,32.715738,-117.1610838,2016-01-01,55.00645161290323
San Diego,California,32.715738,-117.1610838,2016-02-01,59.820689655172416
San Diego,California,32.715738,-117.1610838,2016-03-01,59.26774193548387
San Diego,California,32.715738,-117.1610838,2016-04-01,62.38666666666666
San Diego,California,32.715738,-117.1610838,2016-05-01,61.47741935483871
San Diego,California,32.715738,-117.1610838,2016-06-01,67.2
San Diego,California,32.715738,-117.1610838,2016-07-01,70.14838709677419
San Diego,California,32.715738,-117.1610838,2016-08-01,70.29354838709678
San Diego,California,32.715738,-117.1610838,2016-09-01,69.21000000000001
San Diego,California,32.715738,-117.1610838,2016-10-01,67.19032258064516
San Diego,California,32.715738,-117.1610838,2016-11-01,63.15
San Diego,California,32.715738,-117.1610838,2016-12-01,56.31612903225806
San Diego,California,32.715738,-117.1610838,2017-01-01,54.28387096774193
San Diego,California,32.715738,-117.1610838,2017-02-01,56.153571428571425
San Diego,California,32.715738,-117.1610838,2017-03-01,59.041935483870965
San Diego,California,32.715738,-117.1610838,2017-04-01,62.443333333333335
San Diego,California,32.715738,-117.1610838,2017-05-01,62.71612903225807
San Diego,California,32.715738,-117.1610838,2017-06-01,66.13000000000001
San Diego,California,32.715738,-117.1610838,2017-07-01,71.03548387096774
San Diego,California,32.715738,-117.1610838,2017-08-01,71.2258064516129
San Diego,California,32.715738,-117.1610838,2017-09-01,71.04666666666667
San Diego,California,32.715738,-117.1610838,2017-10-01,69.01612903225806
San Diego,California,32.715738,-117.1610838,2017-11-01,63.233333333333334
San Diego,California,32.715738,-117.1610838,2017-12-01,58.50322580645161
San Diego,California,32.715738,-117.1610838,2018-01-01,59.07419354838709
San Diego,California,32.715738,-117.1610838,2018-02-01,57.28928571428571
San Diego,California,32.715738,-117.1610838,2018-03-01,58.274193548387096
San Diego,California,32.715738,-117.1610838,2018-04-01,60.99333333333333
San Diego,California,32.715738,-117.1610838,2018-05-01,61.725806451612904
San Diego,California,32.715738,-117.1610838,2018-06-01,65.07
San Diego,California,32.715738,-117.1610838,2018-07-01,71.93870967741935
San Diego,California,32.715738,-117.1610838,2018-08-01,74.16129032258064
San Diego,California,32.715738,-117.1610838,2018-09-01,68.96000000000001
San Diego,California,32.715738,-117.1610838,2018-10-01,66.01612903225806
San Diego,California,32.715738,-117.1610838,2018-11-01,62.34666666666667
San Diego,California,32.715738,-117.1610838,2018-12-01,55.222580645161294
San Diego,California,32.715738,-117.1610838,2019-01-01,54.53225806451613
San Diego,California,32.715738,-117.1610838,2019-02-01,52.042857142857144
San Diego,California,32.715738,-117.1610838,2019-03-01,56.593548387096774
San Diego,California,32.715738,-117.1610838,2019-04-01,61.026666666666664
San Diego,California,32.715738,-117.1610838,2019-05-01,60.82258064516129
San Diego,California,32.715738,-117.1610838,2019-06-01,64.71666666666667
San Diego,California,32.715738,-117.1610838,2019-07-01,68.31935483870969
San Diego,California,32.715738,-117.1610838,2019-08-01,69.54838709677419
San Diego,California,32.715738,-117.1610838,2019-09-01,70.64666666666668
San Diego,California,32.715738,-117.1610838,2019-10-01,66.19354838709677
San Diego,California,32.715738,-117.1610838,2019-11-01,60.63
San Diego,California,32.715738,-117.1610838,2019-12-01,54.57419354838709
San Diego,California,32.715738,-117.1610838,2020-01-01,54.13548387096775
San Diego,California,32.715738,-117.1610838,2020-02-01,55.76896551724138
San Diego,California,32.715738,-117.1610838,2020-03-01,56.73548387096774
San Diego,California,32.715738,-117.1610838,2020-04-01,59.86333333333334
San Diego,California,32.715738,-117.1610838,2020-05-01,65.49677419354839
San Diego,California,32.715738,-117.1610838,2020-06-01,66.61666666666666
San Diego,California,32.715738,-117.1610838,2020-07-01,69.51290322580645
San Diego,California,32.715738,-117.1610838,2020-08-01,72.0
San Diego,California,32.715738,-117.1610838,2020-09-01,71.75333333333333
San Diego,California,32.715738,-117.1610838,2020-10-01,68.75483870967743
San Diego,California,32.715738,-117.1610838,2020-11-01,60.02333333333333
San Diego,California,32.715738,-117.1610838,2020-12-01,56.36451612903225
San Diego,California,32.715738,-117.1610838,2021-01-01,55.45483870967742
San Diego,California,32.715738,-117.1610838,2021-02-01,55.896428571428565
San Diego,California,32.715738,-117.1610838,2021-03-01,55.483870967741936
San Diego,California,32.715738,-117.1610838,2021-04-01,60.40333333333333
San Diego,California,32.715738,-117.1610838,2021-05-01,61.47096774193548
San Diego,California,32.715738,-117.1610838,2021-06-01,65.25333333333333
San Diego,California,32.715738,-117.1610838,2021-07-01,69.90967741935484
San Diego,California,32.715738,-117.1610838,2021-08-01,70.42258064516129
San Diego,California,32.715738,-117.1610838,2021-09-01,69.32666666666667
San Diego,California,32.715738,-117.1610838,2021-10-01,64.10645161290323
San Diego,California,32.715738,-117.1610838,2021-11-01,61.84
San Diego,California,32.715738,-117.1610838,2021-12-01,54.729032258064514
San Diego,California,32.715738,-117.1610838,2022-01-01,55.16451612903226
San Diego,California,32.715738,-117.1610838,2022-02-01,56.285714285714285
San Diego,California,32.715738,-117.1610838,2022-03-01,58.76774193548387
San Diego,California,32.715738,-117.1610838,2022-04-01,61.736666666666665
San Diego,California,32.715738,-117.1610838,2022-05-01,62.145161290322584
San Diego,California,32.715738,-117.1610838,2022-06-01,66.98666666666666
San Diego,California,32.715738,-117.1610838,2022-07-01,69.04193548387097
San Diego,California,32.715738,-117.1610838,2022-08-01,72.71935483870968
San Diego,California,32.715738,-117.1610838,2022-09-01,73.38333333333334
San Diego,California,32.715738,-117.1610838,2022-10-01,66.86774193548388
San Diego,California,32.715738,-117.1610838,2022-11-01,57.56333333333334
San Diego,California,32.715738,-117.1610838,2022-12-01,54.33870967741935
San Diego,California,32.715738,-117.1610838,2023-01-01,53.33870967741935
San Diego,California,32.715738,-117.1610838,2023-02-01,52.18214285714286
San Diego,California,32.715738,-117.1610838,2023-03-01,53.66451612903226
San Diego,California,32.715738,-117.1610838,2023-04-01,57.46333333333334
San Diego,California,32.715738,-117.1610838,2023-05-01,60.92903225806452
San Diego,California,32.715738,-117.1610838,2023-06-01,63.70333333333333
San Diego,California,32.715738,-117.1610838,2023-07-01,68.7290322580645
San Diego,California,32.715738,-117.1610838,2023-08-01,70.54516129032258
San Diego,California,32.715738,-117.1610838,2023-09-01,68.85
San Diego,California,32.715738,-117.1610838,2023-10-01,66.6032258064516
San Diego,California,32.715738,-117.1610838,2023-11-01,60.97
San Diego,California,32.715738,-117.1610838,2023-12-01,57.3
San Diego,California,32.715738,-117.1610838,2024-01-01,54.42903225806452
San Diego,California,32.715738,-117.1610838,2024-02-01,54.86896551724138
San Diego,California,32.715738,-117.1610838,2024-03-01,56.45483870967742
San Diego,California,32.715738,-117.1610838,2024-04-01,58.53
San Diego,California,32.715738,-117.1610838,2024-05-01,61.435483870967744
San Diego,California,32.715738,-117.1610838,2024-06-01,65.71666666666667
San Diego,California,32.715738,-117.1610838,2024-07-01,69.8483870967742
San Diego,California,32.715738,-117.1610838,2024-08-01,70.73870967741935
San Diego,California,32.715738,-117.1610838,2024-09-01,69.72333333333333
San Diego,California,32.715738,-117.1610838,2024-10-01,65.53870967741936
San Diego,California,32.715738,-117.1610838,2024-11-01,58.85
San Diego,California,32.715738,-117.1610838,2024-12-01,55.94193548387097
San Diego,California,32.715738,-117.1610838,2025-01-01,55.016129032258064
San Diego,California,32.715738,-117.1610838,2025-02-01,57.449999999999996
San Diego,California,32.715738,-117.1610838,2025-03-01,56.42580645161291
San Diego,California,32.715738,-117.1610838,2025-04-01,58.99333333333333
San Diego,California,32.715738,-117.1610838,2025-05-01,62.903225806451616
San Diego,California,32.715738,-117.1610838,2025-06-01,65.58666666666666
San Diego,California,32.715738,-117.1610838,2025-07-01,67.64516129032258
San Diego,California,32.715738,-117.1610838,2025-08-01,70.16451612903225
San Diego,California,32.715738,-117.1610838,2025-09-01,70.73666666666666
San Diego,California,32.715738,-117.1610838,2025-10-01,65.45806451612903
San Diego,California,32.715738,-117.1610838,2025-11-01,60.309999999999995
San Diego,California,32.715738,-117.1610838,2025-12-01,58.60645161290322
San Diego,California,32.715738,-117.1610838,2026-01-01,58.512903225806454
San Diego,California,32.715738,-117.1610838,2026-02-01,59.96071428571429
San Diego,California,32.715738,-117.1610838,2026-03-01,64.65483870967742
Dallas,Texas,32.7766642,-96.79698789999999,2016-01-01,45.82258064516129
Dallas,Texas,32.7766642,-96.79698789999999,2016-02-01,54.141379310344824
Dallas,Texas,32.7766642,-96.79698789999999,2016-03-01,60.76774193548387
Dallas,Texas,32.7766642,-96.79698789999999,2016-04-01,66.93
Dallas,Texas,32.7766642,-96.79698789999999,2016-05-01,71.59032258064516
Dallas,Texas,32.7766642,-96.79698789999999,2016-06-01,81.39333333333335
Dallas,Texas,32.7766642,-96.79698789999999,2016-07-01,87.62258064516129
Dallas,Texas,32.7766642,-96.79698789999999,2016-08-01,84.02903225806452
Dallas,Texas,32.7766642,-96.79698789999999,2016-09-01,79.61
Dallas,Texas,32.7766642,-96.79698789999999,2016-10-01,73.13870967741936
Dallas,Texas,32.7766642,-96.79698789999999,2016-11-01,62.43333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2016-12-01,49.722580645161294
Dallas,Texas,32.7766642,-96.79698789999999,2017-01-01,49.961290322580645
Dallas,Texas,32.7766642,-96.79698789999999,2017-02-01,58.417857142857144
Dallas,Texas,32.7766642,-96.79698789999999,2017-03-01,63.74193548387097
Dallas,Texas,32.7766642,-96.79698789999999,2017-04-01,67.97333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2017-05-01,72.82903225806452
Dallas,Texas,32.7766642,-96.79698789999999,2017-06-01,79.16000000000001
Dallas,Texas,32.7766642,-96.79698789999999,2017-07-01,84.47096774193548
Dallas,Texas,32.7766642,-96.79698789999999,2017-08-01,80.66774193548386
Dallas,Texas,32.7766642,-96.79698789999999,2017-09-01,78.72666666666667
Dallas,Texas,32.7766642,-96.79698789999999,2017-10-01,68.6258064516129
Dallas,Texas,32.7766642,-96.79698789999999,2017-11-01,61.3
Dallas,Texas,32.7766642,-96.79698789999999,2017-12-01,48.4741935483871
Dallas,Texas,32.7766642,-96.79698789999999,2018-01-01,42.906451612903226
Dallas,Texas,32.7766642,-96.79698789999999,2018-02-01,49.18214285714286
Dallas,Texas,32.7766642,-96.79698789999999,2018-03-01,60.648387096774194
Dallas,Texas,32.7766642,-96.79698789999999,2018-04-01,61.42666666666666
Dallas,Texas,32.7766642,-96.79698789999999,2018-05-01,78.98387096774194
Dallas,Texas,32.7766642,-96.79698789999999,2018-06-01,84.92333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2018-07-01,88.53870967741935
Dallas,Texas,32.7766642,-96.79698789999999,2018-08-01,84.52580645161291
Dallas,Texas,32.7766642,-96.79698789999999,2018-09-01,76.44333333333334
Dallas,Texas,32.7766642,-96.79698789999999,2018-10-01,65.66774193548387
Dallas,Texas,32.7766642,-96.79698789999999,2018-11-01,52.026666666666664
Dallas,Texas,32.7766642,-96.79698789999999,2018-12-01,48.538709677419355
Dallas,Texas,32.7766642,-96.79698789999999,2019-01-01,45.225806451612904
Dallas,Texas,32.7766642,-96.79698789999999,2019-02-01,50.61071428571428
Dallas,Texas,32.7766642,-96.79698789999999,2019-03-01,54.099999999999994
Dallas,Texas,32.7766642,-96.79698789999999,2019-04-01,64.79
Dallas,Texas,32.7766642,-96.79698789999999,2019-05-01,72.39354838709677
Dallas,Texas,32.7766642,-96.79698789999999,2019-06-01,77.99666666666667
Dallas,Texas,32.7766642,-96.79698789999999,2019-07-01,83.39354838709677
Dallas,Texas,32.7766642,-96.79698789999999,2019-08-01,86.78387096774195
Dallas,Texas,32.7766642,-96.79698789999999,2019-09-01,84.78666666666666
Dallas,Texas,32.7766642,-96.79698789999999,2019-10-01,66.40645161290323
Dallas,Texas,32.7766642,-96.79698789999999,2019-11-01,53.306666666666665
Dallas,Texas,32.7766642,-96.79698789999999,2019-12-01,49.95483870967742
Dallas,Texas,32.7766642,-96.79698789999999,2020-01-01,50.47741935483871
Dallas,Texas,32.7766642,-96.79698789999999,2020-02-01,49.05862068965517
Dallas,Texas,32.7766642,-96.79698789999999,2020-03-01,63.08387096774193
Dallas,Texas,32.7766642,-96.79698789999999,2020-04-01,63.68666666666666
Dallas,Texas,32.7766642,-96.79698789999999,2020-05-01,72.83548387096775
Dallas,Texas,32.7766642,-96.79698789999999,2020-06-01,81.60666666666665
Dallas,Texas,32.7766642,-96.79698789999999,2020-07-01,84.90322580645162
Dallas,Texas,32.7766642,-96.79698789999999,2020-08-01,86.3258064516129
Dallas,Texas,32.7766642,-96.79698789999999,2020-09-01,74.54333333333332
Dallas,Texas,32.7766642,-96.79698789999999,2020-10-01,66.18064516129031
Dallas,Texas,32.7766642,-96.79698789999999,2020-11-01,60.809999999999995
Dallas,Texas,32.7766642,-96.79698789999999,2020-12-01,49.1741935483871
Dallas,Texas,32.7766642,-96.79698789999999,2021-01-01,47.193548387096776
Dallas,Texas,32.7766642,-96.79698789999999,2021-02-01,41.04642857142857
Dallas,Texas,32.7766642,-96.79698789999999,2021-03-01,59.690322580645166
Dallas,Texas,32.7766642,-96.79698789999999,2021-04-01,64.09333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2021-05-01,70.04193548387097
Dallas,Texas,32.7766642,-96.79698789999999,2021-06-01,79.59333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2021-07-01,82.74516129032257
Dallas,Texas,32.7766642,-96.79698789999999,2021-08-01,83.19677419354838
Dallas,Texas,32.7766642,-96.79698789999999,2021-09-01,80.52666666666667
Dallas,Texas,32.7766642,-96.79698789999999,2021-10-01,70.8258064516129
Dallas,Texas,32.7766642,-96.79698789999999,2021-11-01,57.24333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2021-12-01,60.303225806451614
Dallas,Texas,32.7766642,-96.79698789999999,2022-01-01,45.26129032258064
Dallas,Texas,32.7766642,-96.79698789999999,2022-02-01,45.66428571428571
Dallas,Texas,32.7766642,-96.79698789999999,2022-03-01,57.39354838709678
Dallas,Texas,32.7766642,-96.79698789999999,2022-04-01,68.33333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2022-05-01,77.11290322580645
Dallas,Texas,32.7766642,-96.79698789999999,2022-06-01,85.06
Dallas,Texas,32.7766642,-96.79698789999999,2022-07-01,91.50967741935484
Dallas,Texas,32.7766642,-96.79698789999999,2022-08-01,85.84193548387097
Dallas,Texas,32.7766642,-96.79698789999999,2022-09-01,80.07666666666667
Dallas,Texas,32.7766642,-96.79698789999999,2022-10-01,68.7258064516129
Dallas,Texas,32.7766642,-96.79698789999999,2022-11-01,54.71333333333334
Dallas,Texas,32.7766642,-96.79698789999999,2022-12-01,49.96451612903226
Dallas,Texas,32.7766642,-96.79698789999999,2023-01-01,51.38709677419355
Dallas,Texas,32.7766642,-96.79698789999999,2023-02-01,51.03214285714286
Dallas,Texas,32.7766642,-96.79698789999999,2023-03-01,59.53225806451613
Dallas,Texas,32.7766642,-96.79698789999999,2023-04-01,63.486666666666665
Dallas,Texas,32.7766642,-96.79698789999999,2023-05-01,72.87741935483871
Dallas,Texas,32.7766642,-96.79698789999999,2023-06-01,81.27
Dallas,Texas,32.7766642,-96.79698789999999,2023-07-01,87.49032258064516
Dallas,Texas,32.7766642,-96.79698789999999,2023-08-01,93.1516129032258
Dallas,Texas,32.7766642,-96.79698789999999,2023-09-01,83.35333333333332
Dallas,Texas,32.7766642,-96.79698789999999,2023-10-01,69.58709677419354
Dallas,Texas,32.7766642,-96.79698789999999,2023-11-01,57.28333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2023-12-01,51.49354838709677
Dallas,Texas,32.7766642,-96.79698789999999,2024-01-01,41.58387096774193
Dallas,Texas,32.7766642,-96.79698789999999,2024-02-01,56.199999999999996
Dallas,Texas,32.7766642,-96.79698789999999,2024-03-01,60.74193548387097
Dallas,Texas,32.7766642,-96.79698789999999,2024-04-01,67.53
Dallas,Texas,32.7766642,-96.79698789999999,2024-05-01,75.32903225806452
Dallas,Texas,32.7766642,-96.79698789999999,2024-06-01,82.26666666666667
Dallas,Texas,32.7766642,-96.79698789999999,2024-07-01,83.92258064516129
Dallas,Texas,32.7766642,-96.79698789999999,2024-08-01,88.28064516129032
Dallas,Texas,32.7766642,-96.79698789999999,2024-09-01,78.70333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2024-10-01,75.24516129032257
Dallas,Texas,32.7766642,-96.79698789999999,2024-11-01,60.330000000000005
Dallas,Texas,32.7766642,-96.79698789999999,2024-12-01,53.08064516129032
Dallas,Texas,32.7766642,-96.79698789999999,2025-01-01,41.88387096774194
Dallas,Texas,32.7766642,-96.79698789999999,2025-02-01,49.32142857142857
Dallas,Texas,32.7766642,-96.79698789999999,2025-03-01,63.63870967741936
Dallas,Texas,32.7766642,-96.79698789999999,2025-04-01,68.55333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2025-05-01,74.03870967741935
Dallas,Texas,32.7766642,-96.79698789999999,2025-06-01,81.40666666666667
Dallas,Texas,32.7766642,-96.79698789999999,2025-07-01,85.15806451612903
Dallas,Texas,32.7766642,-96.79698789999999,2025-08-01,85.26451612903226
Dallas,Texas,32.7766642,-96.79698789999999,2025-09-01,80.00333333333333
Dallas,Texas,32.7766642,-96.79698789999999,2025-10-01,73.33548387096775
Dallas,Texas,32.7766642,-96.79698789999999,2025-11-01,62.763333333333335
Dallas,Texas,32.7766642,-96.79698789999999,2025-12-01,52.983870967741936
Dallas,Texas,32.7766642,-96.79698789999999,2026-01-01,47.306451612903224
Dallas,Texas,32.7766642,-96.79698789999999,2026-02-01,58.61071428571428
Dallas,Texas,32.7766642,-96.79698789999999,2026-03-01,67.22258064516129
San Jose,California,37.3382082,-121.8863286,2016-01-01,51.42258064516129
San Jose,California,37.3382082,-121.8863286,2016-02-01,55.755172413793105
San Jose,California,37.3382082,-121.8863286,2016-03-01,55.65161290322581
San Jose,California,37.3382082,-121.8863286,2016-04-01,58.96
San Jose,California,37.3382082,-121.8863286,2016-05-01,61.667741935483875
San Jose,California,37.3382082,-121.8863286,2016-06-01,68.66666666666667
San Jose,California,37.3382082,-121.8863286,2016-07-01,68.69999999999999
San Jose,California,37.3382082,-121.8863286,2016-08-01,67.62258064516129
