ZIP,raw_incident_count,active_agencies,incidents_per_agency,YEAR
24557,16,1,16.0,2017
24558,945,4,236.25,2017
24563,14,1,14.0,2017
24578,227,3,75.66666666666667,2017
24588,1572,1,1572.0,2017
24592,771,1,771.0,2017
24605,495,1,495.0,2017
24609,8,1,8.0,2017
24614,1025,2,512.5,2017
24637,173,2,86.5,2017
24641,315,1,315.0,2017
24651,1218,2,609.0,2017
24656,88,2,44.0,2017
24701,1055,2,527.5,2017
24712,9,1,9.0,2017
24740,1565,3,521.6666666666666,2017
24801,347,2,173.5,2017
24849,113,1,113.0,2017
24870,1,1,1.0,2017
24874,164,1,164.0,2017
24901,612,4,153.0,2017
24910,60,1,60.0,2017
24924,137,1,137.0,2017
24954,40,1,40.0,2017
24970,54,1,54.0,2017
24983,242,2,121.0,2017
24986,21,1,21.0,2017
25015,324,1,324.0,2017
25043,390,1,390.0,2017
25053,312,1,312.0,2017
25064,531,1,531.0,2017
25085,56,1,56.0,2017
25112,13,1,13.0,2017
25130,187,2,93.5,2017
25143,415,10,41.5,2017
25177,472,1,472.0,2017
25209,87,1,87.0,2017
25213,1031,3,343.6666666666667,2017
25260,115,1,115.0,2017
25271,391,3,130.33333333333334,2017
25276,445,2,222.5,2017
25287,173,1,173.0,2017
25301,3309,1,3309.0,2017
25303,1390,1,1390.0,2017
25305,18,1,18.0,2017
25309,829,2,414.5,2017
25315,86,1,86.0,2017
25325,50,4,12.5,2017
25330,6795,2,3397.5,2017
25401,4162,3,1387.3333333333333,2017
25402,214,1,214.0,2017
25411,370,2,185.0,2017
25414,230,1,230.0,2017
25430,1007,2,503.5,2017
25438,241,1,241.0,2017
25443,93,2,46.5,2017
25504,435,1,435.0,2017
25507,118,1,118.0,2017
25508,3,1,3.0,2017
25523,558,1,558.0,2017
25530,227,1,227.0,2017
25541,84,1,84.0,2017
25550,442,2,221.0,2017
25570,405,1,405.0,2017
25601,991,3,330.3333333333333,2017
25661,460,3,153.33333333333334,2017
25701,4703,1,4703.0,2017
25705,940,1,940.0,2017
25721,610,1,610.0,2017
25755,134,1,134.0,2017
25801,4109,4,1027.25,2017
25840,821,2,410.5,2017
25871,6,1,6.0,2017
25873,7,1,7.0,2017
25880,70,1,70.0,2017
25882,32,1,32.0,2017
25901,589,2,294.5,2017
25951,198,2,99.0,2017
25962,143,1,143.0,2017
26003,2131,5,426.2,2017
26031,7,1,7.0,2017
26034,3,1,3.0,2017
26038,45,1,45.0,2017
26041,955,3,318.3333333333333,2017
26047,212,2,106.0,2017
26062,654,2,327.0,2017
26070,320,3,106.66666666666667,2017
26101,840,10,84.0,2017
26102,3181,2,1590.5,2017
26104,420,1,420.0,2017
26105,533,1,533.0,2017
26143,46,1,46.0,2017
26147,86,1,86.0,2017
26149,101,1,101.0,2017
26155,297,3,99.0,2017
26164,99,1,99.0,2017
26170,68,3,22.666666666666668,2017
26187,13,1,13.0,2017
26201,797,3,265.6666666666667,2017
26241,654,2,327.0,2017
26261,185,1,185.0,2017
26266,169,1,169.0,2017
26287,109,2,54.5,2017
26301,513,4,128.25,2017
26330,846,2,423.0,2017
26351,190,4,47.5,2017
26354,67,3,22.333333333333332,2017
26362,198,2,99.0,2017
26415,95,2,47.5,2017
26416,301,3,100.33333333333333,2017
26431,84,1,84.0,2017
26452,520,3,173.33333333333334,2017
26456,80,1,80.0,2017
26505,2388,3,796.0,2017
26506,747,1,747.0,2017
26534,1,1,1.0,2017
26537,450,2,225.0,2017
26554,1062,5,212.4,2017
26555,319,1,319.0,2017
26571,24,10,2.4,2017
26601,403,2,201.5,2017
26651,1126,4,281.5,2017
26726,592,3,197.33333333333334,2017
26757,562,10,56.2,2017
26807,95,1,95.0,2017
26836,575,4,143.75,2017
26847,146,2,73.0,2017
29003,625,3,208.33333333333334,2017
29006,759,1,759.0,2017
29009,8,1,8.0,2017
29010,1320,3,440.0,2017
29016,111,18,6.166666666666667,2017
29018,50,1,50.0,2017
29020,1243,2,621.5,2017
29030,13,1,13.0,2017
29033,1837,1,1837.0,2017
29036,142,1,142.0,2017
29042,213,2,106.5,2017
29045,225,1,225.0,2017
29047,24,1,24.0,2017
29048,28,1,28.0,2017
29053,89,1,89.0,2017
29055,166,1,166.0,2017
29056,30,1,30.0,2017
29059,160,1,160.0,2017
29063,951,1,951.0,2017
29069,47,1,47.0,2017
29071,10611,2,5305.5,2017
29078,1832,1,1832.0,2017
29081,23,1,23.0,2017
29102,2719,3,906.3333333333334,2017
29108,1977,3,659.0,2017
29112,121,1,121.0,2017
29114,24,1,24.0,2017
29115,101,1,101.0,2017
29116,2016,1,2016.0,2017
29117,161,1,161.0,2017
29118,4813,1,4813.0,2017
29123,43,1,43.0,2017
29127,63,1,63.0,2017
29135,755,3,251.66666666666666,2017
29137,7,1,7.0,2017
29138,760,4,190.0,2017
29142,222,1,222.0,2017
29146,13,1,13.0,2017
29148,131,1,131.0,2017
29150,8201,2,4100.5,2017
29151,41,1,41.0,2017
29160,128,1,128.0,2017
29162,90,1,90.0,2017
29164,45,1,45.0,2017
29169,228,1,228.0,2017
29170,310,2,155.0,2017
29171,2314,1,2314.0,2017
29172,319,2,159.5,2017
29178,190,1,190.0,2017
29180,1507,3,502.3333333333333,2017
29201,8603,4,2150.75,2017
29202,17,1,17.0,2017
29204,278,1,278.0,2017
29206,1220,1,1220.0,2017
29208,1027,1,1027.0,2017
29221,15,8,1.875,2017
29223,20715,1,20715.0,2017
29303,62,1,62.0,2017
29304,15910,2,7955.0,2017
29323,95,1,95.0,2017
29325,1246,2,623.0,2017
29330,121,1,121.0,2017
29334,261,1,261.0,2017
29336,123,1,123.0,2017
29340,2594,1,2594.0,2017
29342,1212,2,606.0,2017
29349,112,1,112.0,2017
29353,53,1,53.0,2017
29356,176,1,176.0,2017
29360,4532,3,1510.6666666666667,2017
29365,275,1,275.0,2017
29372,142,1,142.0,2017
29379,2721,3,907.0,2017
29385,219,1,219.0,2017
29388,242,1,242.0,2017
29403,7759,1,7759.0,2017
29405,3569,1,3569.0,2017
29406,57,1,57.0,2017
29409,45,1,45.0,2017
29410,990,1,990.0,2017
29418,113,1,113.0,2017
29419,15480,1,15480.0,2017
29423,36,1,36.0,2017
29424,136,1,136.0,2017
29425,171,1,171.0,2017
29432,53,1,53.0,2017
29435,69,1,69.0,2017
29438,42,1,42.0,2017
29440,1374,1,1374.0,2017
29442,2336,2,1168.0,2017
29445,2642,1,2642.0,2017
29451,189,1,189.0,2017
29453,1,1,1.0,2017
29461,7636,3,2545.3333333333335,2017
29464,3157,1,3157.0,2017
29472,62,1,62.0,2017
29477,5209,2,2604.5,2017
29479,156,1,156.0,2017
29482,127,1,127.0,2017
29483,3994,1,3994.0,2017
29488,3074,3,1024.6666666666667,2017
29501,5724,2,2862.0,2017
29503,20,1,20.0,2017
29506,5,1,5.0,2017
29510,269,1,269.0,2017
29511,89,1,89.0,2017
29512,2013,2,1006.5,2017
29520,862,1,862.0,2017
29525,42,1,42.0,2017
29526,14165,3,4721.666666666667,2017
29528,2707,2,1353.5,2017
29530,34,1,34.0,2017
29532,1266,1,1266.0,2017
29536,2810,3,936.6666666666666,2017
29540,3924,1,3924.0,2017
29541,5964,1,5964.0,2017
29550,11,1,11.0,2017
29551,2128,1,2128.0,2017
29554,84,1,84.0,2017
29555,54,1,54.0,2017
29556,1802,3,600.6666666666666,2017
29560,1361,1,1361.0,2017
29564,7,1,7.0,2017
29565,218,1,218.0,2017
29569,275,1,275.0,2017
29570,205,1,205.0,2017
29571,1239,1,1239.0,2017
29574,1787,3,595.6666666666666,2017
29575,478,1,478.0,2017
29577,8594,1,8594.0,2017
29581,51,1,51.0,2017
29582,2544,2,1272.0,2017
29583,2,1,2.0,2017
29585,30,1,30.0,2017
29591,11,1,11.0,2017
29593,29,1,29.0,2017
29601,24290,2,12145.0,2017
29606,235,2,117.5,2017
29614,19,1,19.0,2017
29620,853,2,426.5,2017
29621,38,1,38.0,2017
29624,3384,1,3384.0,2017
29625,9913,1,9913.0,2017
29627,437,1,437.0,2017
29628,33,1,33.0,2017
29630,254,1,254.0,2017
29631,567,1,567.0,2017
29634,418,1,418.0,2017
29639,63,2,31.5,2017
29641,2842,1,2842.0,2017
29644,663,1,663.0,2017
29646,2706,2,1353.0,2017
29648,3683,3,1227.6666666666667,2017
29649,65,1,65.0,2017
29650,2219,1,2219.0,2017
29651,27,1,27.0,2017
29654,453,1,453.0,2017
29655,124,1,124.0,2017
29657,473,1,473.0,2017
29662,1144,1,1144.0,2017
29666,113,1,113.0,2017
29669,58,1,58.0,2017
29670,116,2,58.0,2017
29671,4091,3,1363.6666666666667,2017
29678,5,1,5.0,2017
29679,776,1,776.0,2017
29681,1588,1,1588.0,2017
29690,472,1,472.0,2017
29691,3285,2,1642.5,2017
29692,354,1,354.0,2017
29693,236,1,236.0,2017
29696,70,1,70.0,2017
29697,343,1,343.0,2017
29702,284,1,284.0,2017
29706,2265,3,755.0,2017
29708,423,1,423.0,2017
29709,2043,3,681.0,2017
29710,493,1,493.0,2017
29714,41,1,41.0,2017
29716,883,1,883.0,2017
29720,4125,2,2062.5,2017
29728,419,1,419.0,2017
29730,7279,1,7279.0,2017
29732,63,1,63.0,2017
29733,98,1,98.0,2017
29745,6738,2,3369.0,2017
29801,8024,3,2674.6666666666665,2017
29802,22,1,22.0,2017
29803,204,1,204.0,2017
29809,102,1,102.0,2017
29810,280,2,140.0,2017
29812,1225,3,408.3333333333333,2017
29816,103,1,103.0,2017
29817,237,1,237.0,2017
29824,379,3,126.33333333333333,2017
29831,58,1,58.0,2017
29832,131,1,131.0,2017
29835,363,2,181.5,2017
29853,265,1,265.0,2017
29861,1742,1,1742.0,2017
29901,1501,1,1501.0,2017
29902,5189,1,5189.0,2017
29903,42,1,42.0,2017
29909,45,1,45.0,2017
29910,904,1,904.0,2017
29918,239,1,239.0,2017
29924,1032,3,344.0,2017
29927,555,1,555.0,2017
29935,671,1,671.0,2017
29936,944,3,314.6666666666667,2017
29945,189,1,189.0,2017
35216,3078,1,3078.0,2017
37012,46,1,46.0,2017
37015,2006,2,1003.0,2017
37024,1062,1,1062.0,2017
37029,17,2,8.5,2017
37030,784,3,261.3333333333333,2017
37033,1407,2,703.5,2017
37034,73,2,36.5,2017
37036,1624,2,812.0,2017
37040,15107,2,7553.5,2017
37043,193,2,96.5,2017
37044,175,1,175.0,2017
37047,20,1,20.0,2017
37049,16,1,16.0,2017
37050,17,1,17.0,2017
37055,2341,2,1170.5,2017
37058,362,2,181.0,2017
37060,21,1,21.0,2017
37061,176,2,88.0,2017
37062,452,1,452.0,2017
37064,3883,2,1941.5,2017
37065,48,1,48.0,2017
37066,3389,5,677.8,2017
37072,1659,2,829.5,2017
37073,326,1,326.0,2017
37074,623,2,311.5,2017
37075,2340,1,2340.0,2017
37076,13,1,13.0,2017
37082,10,1,10.0,2017
37083,860,2,430.0,2017
37086,2215,1,2215.0,2017
37087,4312,2,2156.0,2017
37090,1,1,1.0,2017
37091,1164,2,582.0,2017
37096,164,2,82.0,2017
37101,110,1,110.0,2017
37110,852,2,426.0,2017
37111,1312,1,1312.0,2017
37122,1354,1,1354.0,2017
37129,2470,1,2470.0,2017
37130,10854,1,10854.0,2017
37132,332,1,332.0,2017
37134,143,1,143.0,2017
37135,218,1,218.0,2017
37144,17,1,17.0,2017
37146,127,1,127.0,2017
37148,678,1,678.0,2017
37150,69,1,69.0,2017
37152,38,1,38.0,2017
37160,2648,2,1324.0,2017
37162,170,1,170.0,2017
37166,787,2,393.5,2017
37167,3035,1,3035.0,2017
37172,2043,3,681.0,2017
37174,1105,1,1105.0,2017
37183,7,1,7.0,2017
37184,51,1,51.0,2017
37185,786,2,393.0,2017
37186,130,1,130.0,2017
37187,152,1,152.0,2017
37188,686,1,686.0,2017
37190,315,2,157.5,2017
37201,67711,2,33855.5,2017
37204,305,2,152.5,2017
37205,60,1,60.0,2017
37209,157,1,157.0,2017
37210,3843,2,1921.5,2017
37212,803,1,803.0,2017
37214,244,1,244.0,2017
37216,571,1,571.0,2017
37219,3,1,3.0,2017
37220,8,1,8.0,2017
37243,59,2,29.5,2017
37301,594,1,594.0,2017
37303,3328,2,1664.0,2017
37307,913,2,456.5,2017
37309,4,1,4.0,2017
37310,155,2,77.5,2017
37311,7799,2,3899.5,2017
37315,407,1,407.0,2017
37318,49,1,49.0,2017
37320,5,1,5.0,2017
37321,1207,2,603.5,2017
37322,640,2,320.0,2017
37324,242,1,242.0,2017
37327,721,2,360.5,2017
37329,119,1,119.0,2017
37330,168,1,168.0,2017
37331,345,1,345.0,2017
37334,1920,2,960.0,2017
37338,50,1,50.0,2017
37341,3,1,3.0,2017
37347,1283,4,320.75,2017
37350,34,1,34.0,2017
37352,261,1,261.0,2017
37354,2704,2,1352.0,2017
37355,2266,3,755.3333333333334,2017
37356,76,2,38.0,2017
37367,251,3,83.66666666666667,2017
37377,107,1,107.0,2017
37379,713,1,713.0,2017
37380,153,1,153.0,2017
37381,99,1,99.0,2017
37383,252,1,252.0,2017
37385,51,1,51.0,2017
37387,130,1,130.0,2017
37388,1468,1,1468.0,2017
37397,135,1,135.0,2017
37398,1487,3,495.6666666666667,2017
37401,67,1,67.0,2017
37402,4082,1,4082.0,2017
37403,267,1,267.0,2017
37406,20675,2,10337.5,2017
37412,2036,1,2036.0,2017
37415,994,1,994.0,2017
37421,3,1,3.0,2017
37605,7534,3,2511.3333333333335,2017
37614,167,1,167.0,2017
37617,3517,4,879.25,2017
37618,98,1,98.0,2017
37620,2402,1,2402.0,2017
37642,74,1,74.0,2017
37643,2605,2,1302.5,2017
37645,103,1,103.0,2017
37650,782,2,391.0,2017
37659,307,1,307.0,2017
37660,6421,1,6421.0,2017
37663,32,1,32.0,2017
37681,1,1,1.0,2017
37683,606,2,303.0,2017
37687,5,1,5.0,2017
37701,1615,2,807.5,2017
37708,88,1,88.0,2017
37709,22,1,22.0,2017
37714,151,1,151.0,2017
37716,2161,2,1080.5,2017
37725,1416,2,708.0,2017
37738,696,1,696.0,2017
37743,2321,2,1160.5,2017
37744,115,1,115.0,2017
37745,1394,2,697.0,2017
37748,646,2,323.0,2017
37756,400,1,400.0,2017
37757,1222,3,407.3333333333333,2017
37760,957,1,957.0,2017
37762,90,1,90.0,2017
37763,1121,3,373.6666666666667,2017
37766,846,1,846.0,2017
37769,219,3,73.0,2017
37771,2020,2,1010.0,2017
37774,167,1,167.0,2017
37779,42,1,42.0,2017
37801,1236,1,1236.0,2017
37804,2847,1,2847.0,2017
37807,759,3,253.0,2017
37813,9,1,9.0,2017
37814,1433,3,477.6666666666667,2017
37816,3621,1,3621.0,2017
37820,31,1,31.0,2017
37821,1321,1,1321.0,2017
37822,1445,1,1445.0,2017
37824,261,1,261.0,2017
37826,63,1,63.0,2017
37828,54,1,54.0,2017
37831,2016,1,2016.0,2017
37840,269,1,269.0,2017
37841,369,1,369.0,2017
37854,599,1,599.0,2017
37857,1721,2,860.5,2017
37861,547,2,273.5,2017
37862,5034,2,2517.0,2017
37864,203,1,203.0,2017
37868,1124,1,1124.0,2017
37869,168,2,84.0,2017
37873,29,1,29.0,2017
37874,726,1,726.0,2017
37876,10,1,10.0,2017
37879,902,2,451.0,2017
37882,38,1,38.0,2017
37885,227,1,227.0,2017
37887,591,3,197.0,2017
37890,151,2,75.5,2017
37901,40,1,40.0,2017
37902,8857,1,8857.0,2017
37927,19746,1,19746.0,2017
37996,396,1,396.0,2017
38001,368,2,184.0,2017
38004,243,1,243.0,2017
38006,94,1,94.0,2017
38008,985,2,492.5,2017
38011,178,1,178.0,2017
38012,1426,2,713.0,2017
38017,1856,1,1856.0,2017
38019,2963,2,1481.5,2017
38024,2886,2,1443.0,2017
38027,51,1,51.0,2017
38034,19,1,19.0,2017
38036,28,1,28.0,2017
38037,25,1,25.0,2017
38039,19,1,19.0,2017
38040,68,1,68.0,2017
38041,2,1,2.0,2017
38049,44,1,44.0,2017
38050,29,1,29.0,2017
38052,33,1,33.0,2017
38053,1297,2,648.5,2017
38057,19,1,19.0,2017
38058,357,1,357.0,2017
38059,208,1,208.0,2017
38060,144,1,144.0,2017
38063,1320,3,440.0,2017
38066,18,1,18.0,2017
38068,826,2,413.0,2017
38072,70,1,70.0,2017
38079,146,2,73.0,2017
38080,89,1,89.0,2017
38103,101961,4,25490.25,2017
38109,4,1,4.0,2017
38116,268,1,268.0,2017
38133,2877,1,2877.0,2017
38138,1140,1,1140.0,2017
38152,249,1,249.0,2017
38163,33,1,33.0,2017
38201,310,2,155.0,2017
38221,48,1,48.0,2017
38225,507,2,253.5,2017
38229,70,1,70.0,2017
38230,83,1,83.0,2017
38231,20,1,20.0,2017
38232,1,1,1.0,2017
38233,61,1,61.0,2017
38237,561,1,561.0,2017
38238,104,1,104.0,2017
38240,25,1,25.0,2017
38242,1758,2,879.0,2017
38251,16,1,16.0,2017
38255,27,1,27.0,2017
38257,187,1,187.0,2017
38258,31,1,31.0,2017
38259,3,1,3.0,2017
38260,53,1,53.0,2017
38261,1790,3,596.6666666666666,2017
38301,9225,4,2306.25,2017
38310,149,1,149.0,2017
38316,37,1,37.0,2017
38317,37,1,37.0,2017
38320,503,2,251.5,2017
38324,4,1,4.0,2017
38327,54,1,54.0,2017
38329,330,2,165.0,2017
38330,102,1,102.0,2017
38333,3,1,3.0,2017
38337,16,1,16.0,2017
38338,18,1,18.0,2017
38340,563,3,187.66666666666666,2017
38342,25,1,25.0,2017
38343,785,1,785.0,2017
38344,609,2,304.5,2017
38351,1589,2,794.5,2017
38355,114,1,114.0,2017
38358,638,1,638.0,2017
38363,111,1,111.0,2017
38365,15,1,15.0,2017
38369,19,1,19.0,2017
38370,22,1,22.0,2017
38372,1885,2,942.5,2017
38374,28,1,28.0,2017
38375,1186,2,593.0,2017
38381,9,1,9.0,2017
38382,774,2,387.0,2017
38388,2,1,2.0,2017
38401,5029,2,2514.5,2017
38425,58,1,58.0,2017
38449,69,1,69.0,2017
38450,18,1,18.0,2017
38455,14,1,14.0,2017
38456,26,1,26.0,2017
38462,654,2,327.0,2017
38464,2259,4,564.75,2017
38469,88,1,88.0,2017
38473,2,1,2.0,2017
38474,281,1,281.0,2017
38478,1516,2,758.0,2017
38481,6,1,6.0,2017
38485,265,2,132.5,2017
38501,1631,2,815.5,2017
38503,3441,1,3441.0,2017
38505,150,1,150.0,2017
38506,240,1,240.0,2017
38544,123,1,123.0,2017
38549,155,1,155.0,2017
38551,278,2,139.0,2017
38555,2608,4,652.0,2017
38556,541,2,270.5,2017
38562,289,2,144.5,2017
38563,46,1,46.0,2017
38568,2,1,2.0,2017
38570,529,2,264.5,2017
38574,132,1,132.0,2017
38581,2,1,2.0,2017
38582,1,1,1.0,2017
38583,1458,3,486.0,2017
38585,287,2,143.5,2017
39501,2458,1,2458.0,2017
39502,9028,1,9028.0,2017
39533,6499,1,6499.0,2017
39601,586,1,586.0,2017
40004,1054,2,527.0,2017
40006,30,1,30.0,2017
40008,10,1,10.0,2017
40011,739,1,739.0,2017
40019,74,1,74.0,2017
40031,1110,3,370.0,2017
40033,374,2,187.0,2017
40047,375,1,375.0,2017
40050,49,1,49.0,2017
40059,94,1,94.0,2017
40065,1233,2,616.5,2017
40067,141,1,141.0,2017
40069,117,2,58.5,2017
40071,173,2,86.5,2017
40108,304,2,152.0,2017
40111,19,1,19.0,2017
40143,131,2,65.5,2017
40146,59,1,59.0,2017
40150,5,1,5.0,2017
40155,50,1,50.0,2017
40160,1662,1,1662.0,2017
40165,1618,2,809.0,2017
40175,138,1,138.0,2017
40177,44,1,44.0,2017
40202,57493,2,28746.5,2017
40205,1,1,1.0,2017
40207,1370,2,685.0,2017
40208,483,1,483.0,2017
40209,270,2,135.0,2017
40213,58,2,29.0,2017
40216,1178,1,1178.0,2017
40218,150,1,150.0,2017
40220,25,1,25.0,2017
40222,59,1,59.0,2017
40223,19,1,19.0,2017
40229,230,3,76.66666666666667,2017
40241,3,1,3.0,2017
40299,992,1,992.0,2017
40310,16,1,16.0,2017
40311,37,2,18.5,2017
40312,49,1,49.0,2017
40322,68,1,68.0,2017
40324,2390,2,1195.0,2017
40330,497,2,248.5,2017
40336,115,2,57.5,2017
40342,309,2,154.5,2017
40348,20,1,20.0,2017
40351,1369,4,342.25,2017
40353,1183,3,394.3333333333333,2017
40356,2342,2,1171.0,2017
40359,93,2,46.5,2017
40360,78,2,39.0,2017
40361,627,2,313.5,2017
40379,9,1,9.0,2017
40380,148,2,74.0,2017
40383,1182,2,591.0,2017
40390,267,1,267.0,2017
40391,369,2,184.5,2017
40392,2201,1,2201.0,2017
40403,691,1,691.0,2017
40409,1,1,1.0,2017
40422,836,2,418.0,2017
40425,23,1,23.0,2017
40440,7,1,7.0,2017
40444,173,1,173.0,2017
40445,6,1,6.0,2017
40447,129,1,129.0,2017
40456,212,2,106.0,2017
40472,18,1,18.0,2017
40475,1791,3,597.0,2017
40476,2416,1,2416.0,2017
40484,197,2,98.5,2017
40502,351,1,351.0,2017
40506,1053,1,1053.0,2017
40507,22364,1,22364.0,2017
40510,14,1,14.0,2017
40511,46,1,46.0,2017
40516,915,3,305.0,2017
40601,625,6,104.16666666666667,2017
40602,3058,3,1019.3333333333334,2017
40622,136,1,136.0,2017
40701,507,1,507.0,2017
40741,2375,3,791.6666666666666,2017
40769,305,2,152.5,2017
40823,28,1,28.0,2017
40828,14,1,14.0,2017
40831,1075,3,358.3333333333333,2017
40854,26,1,26.0,2017
40906,490,2,245.0,2017
40962,213,2,106.5,2017
40965,1163,1,1163.0,2017
40977,368,2,184.0,2017
00041,174,2,87.0,2017
41001,864,2,432.0,2017
41002,15,1,15.0,2017
41004,64,1,64.0,2017
41005,2184,1,2184.0,2017
41008,244,2,122.0,2017
41011,314,3,104.66666666666667,2017
41014,3776,1,3776.0,2017
41015,177,1,177.0,2017
41016,253,1,253.0,2017
41017,527,4,131.75,2017
41018,1064,2,532.0,2017
41031,457,2,228.5,2017
41035,664,2,332.0,2017
41040,213,2,106.5,2017
41041,189,2,94.5,2017
41042,2299,1,2299.0,2017
41048,190,1,190.0,2017
41051,859,2,429.5,2017
41056,953,2,476.5,2017
41064,2,1,2.0,2017
41071,1331,4,332.75,2017
41073,311,1,311.0,2017
41074,333,1,333.0,2017
41075,362,1,362.0,2017
41076,640,2,320.0,2017
41095,92,2,46.0,2017
41097,381,2,190.5,2017
41099,134,1,134.0,2017
41101,1,1,1.0,2017
41102,519,1,519.0,2017
41105,1681,1,1681.0,2017
41129,530,2,265.0,2017
41131,36,1,36.0,2017
41139,133,2,66.5,2017
41143,267,2,133.5,2017
41144,56,2,28.0,2017
41164,32,1,32.0,2017
41169,113,2,56.5,2017
41179,143,2,71.5,2017
41183,15,1,15.0,2017
41224,107,1,107.0,2017
41230,155,2,77.5,2017
41240,219,2,109.5,2017
41301,18,1,18.0,2017
41311,3,1,3.0,2017
41339,137,2,68.5,2017
41465,43,2,21.5,2017
41472,68,2,34.0,2017
41501,1648,3,549.3333333333334,2017
41502,141,1,141.0,2017
41522,6,1,6.0,2017
41537,5,1,5.0,2017
41649,12,1,12.0,2017
41653,303,2,151.5,2017
41666,1,1,1.0,2017
41669,1,1,1.0,2017
41701,721,1,721.0,2017
41702,353,2,176.5,2017
41749,4,1,4.0,2017
41822,21,1,21.0,2017
41858,45,2,22.5,2017
42002,3045,1,3045.0,2017
42003,1362,2,681.0,2017
42023,35,1,35.0,2017
42025,717,2,358.5,2017
42029,113,1,113.0,2017
42031,104,2,52.0,2017
42038,131,2,65.5,2017
42041,202,1,202.0,2017
42050,19,1,19.0,2017
42051,902,1,902.0,2017
42056,9,1,9.0,2017
42064,219,2,109.5,2017
42066,1633,2,816.5,2017
42071,1777,3,592.3333333333334,2017
42081,136,1,136.0,2017
42087,137,1,137.0,2017
42101,5315,2,2657.5,2017
42102,2018,3,672.6666666666666,2017
42127,96,1,96.0,2017
42129,163,2,81.5,2017
42134,659,2,329.5,2017
42141,452,2,226.0,2017
42142,1249,1,1249.0,2017
42164,709,2,354.5,2017
42167,47,2,23.5,2017
42170,2,1,2.0,2017
42171,17,1,17.0,2017
42202,7,1,7.0,2017
42206,21,1,21.0,2017
42210,93,2,46.5,2017
42211,323,2,161.5,2017
42220,200,2,100.0,2017
42234,20,1,20.0,2017
42240,2694,2,1347.0,2017
42241,194,1,194.0,2017
42256,8,1,8.0,2017
42261,195,2,97.5,2017
42262,772,1,772.0,2017
42266,15,1,15.0,2017
42276,922,3,307.3333333333333,2017
42303,6044,2,3022.0,2017
42320,127,1,127.0,2017
42327,120,1,120.0,2017
42330,174,1,174.0,2017
42345,237,2,118.5,2017
42347,283,2,141.5,2017
42348,35,2,17.5,2017
42351,6,1,6.0,2017
42367,1,1,1.0,2017
42408,122,1,122.0,2017
42409,46,1,46.0,2017
42419,1705,1,1705.0,2017
42420,943,2,471.5,2017
42431,1610,2,805.0,2017
42437,171,2,85.5,2017
42442,439,1,439.0,2017
42445,637,2,318.5,2017
42450,77,1,77.0,2017
42455,5,1,5.0,2017
42459,56,1,56.0,2017
42461,40,1,40.0,2017
42501,1362,2,681.0,2017
42519,64,1,64.0,2017
42533,8,1,8.0,2017
42539,100,2,50.0,2017
42553,11,1,11.0,2017
42602,66,1,66.0,2017
42629,112,2,56.0,2017
42633,295,2,147.5,2017
42642,133,1,133.0,2017
42653,102,1,102.0,2017
42701,1725,3,575.0,2017
42702,651,1,651.0,2017
42717,26,2,13.0,2017
42718,1079,2,539.5,2017
42726,7,1,7.0,2017
42728,695,3,231.66666666666666,2017
42743,122,2,61.0,2017
42748,236,2,118.0,2017
42749,15,1,15.0,2017
42754,426,2,213.0,2017
42765,134,2,67.0,2017
43014,59,1,59.0,2017
43015,2194,1,2194.0,2017
43016,78,1,78.0,2017
43017,1023,1,1023.0,2017
43019,134,1,134.0,2017
43023,109,1,109.0,2017
43026,1020,1,1020.0,2017
43031,145,1,145.0,2017
43033,4,1,4.0,2017
43040,1008,2,504.0,2017
43044,82,1,82.0,2017
43046,7,1,7.0,2017
43050,2416,2,1208.0,2017
43054,366,1,366.0,2017
43055,4830,2,2415.0,2017
43056,932,1,932.0,2017
43065,224,2,112.0,2017
43068,2401,1,2401.0,2017
43072,38,1,38.0,2017
43074,42,1,42.0,2017
43076,7,1,7.0,2017
43078,1491,2,745.5,2017
43080,61,1,61.0,2017
43081,1804,3,601.3333333333334,2017
43085,575,1,575.0,2017
43103,249,2,124.5,2017
43105,38,1,38.0,2017
43113,2708,2,1354.0,2017
43116,47,1,47.0,2017
43123,2534,1,2534.0,2017
43125,718,2,359.0,2017
43126,3,1,3.0,2017
43130,5096,2,2548.0,2017
43136,39,1,39.0,2017
43138,1650,2,825.0,2017
43140,1372,2,686.0,2017
43147,631,1,631.0,2017
43155,2,1,2.0,2017
43160,2112,2,1056.0,2017
43162,159,1,159.0,2017
43209,686,1,686.0,2017
43210,1486,1,1486.0,2017
43211,7181,1,7181.0,2017
43212,78,1,78.0,2017
43213,2912,1,2912.0,2017
43215,67968,2,33984.0,2017
43216,75,1,75.0,2017
43221,820,1,820.0,2017
43229,4,1,4.0,2017
43230,1459,1,1459.0,2017
43231,30,1,30.0,2017
43235,59,1,59.0,2017
43302,3734,2,1867.0,2017
43311,1265,2,632.5,2017
43315,55,1,55.0,2017
43316,70,1,70.0,2017
43326,944,2,472.0,2017
43338,298,1,298.0,2017
43348,61,1,61.0,2017
43351,514,2,257.0,2017
43357,16,1,16.0,2017
43402,2404,3,801.3333333333334,2017
43403,279,1,279.0,2017
43406,6,1,6.0,2017
43420,4,1,4.0,2017
43430,12,1,12.0,2017
43449,139,3,46.333333333333336,2017
43450,3,1,3.0,2017
43452,475,2,237.5,2017
43456,6,1,6.0,2017
43502,102,1,102.0,2017
